State,City,Violent Crime Rate
ILLINOIS,Beardstown,0.8294930875576038
ILLINOIS,Bedford Park,1.495016611295681
ILLINOIS,Beecher,0.1789308879445314
ILLINOIS,Belleville,0.554605423894454
ILLINOIS,Cambria,0.078064012490242
ILLINOIS,Calumet City,0.5148361381753764
ILLINOIS,Cahokia,0.5986728216964802
ILLINOIS,Byron,0.08368200836820083
ILLINOIS,Burr Ridge,0.06464721093461397
ILLINOIS,Burbank,0.1895867710564196
ILLINOIS,Buffalo Grove,0.026981946624803764
ILLINOIS,Brooklyn,2.2857142857142856
ILLINOIS,Broadview,0.2609603340292276
ILLINOIS,Brighton,0.04679457182966776
ILLINOIS,Bridgeview,0.2600136197610351
ILLINOIS,Breese,0.11116051578479323
ILLINOIS,Durand,0.07183908045977011
ILLINOIS,Braidwood,0.16131634134537828
ILLINOIS,Bourbonnais,0.2909944864202573
ILLINOIS,Bolingbrook,0.16314295567286521
ILLINOIS,Blue Island,0.5512870599470417
ILLINOIS,Bloomington,0.49547415724582944
ILLINOIS,Bloomingdale,0.08686905632772494
ILLINOIS,Bethany,0.0794912559618442
ILLINOIS,Bethalto,0.10787486515641855
ILLINOIS,Berwyn,0.20840188658549963
ILLINOIS,Berkeley,0.11867088607594937
ILLINOIS,Bensenville,0.09336555360281194
ILLINOIS,Belvidere,0.25454400827268026
ILLINOIS,Bellwood,0.6751368879910691
ILLINOIS,Bradley,0.2696481420585334
ILLINOIS,Dwight,0.10095911155981827
ILLINOIS,Danvers,0.09033423667570009
ILLINOIS,East Alton,0.4003336113427856
ILLINOIS,Hinsdale,0.02815949538184276
ILLINOIS,Hillside,0.3656076651538074
ILLINOIS,Hillsboro,0.23442732752846618
ILLINOIS,Highland Park,0.09796635362475509
ILLINOIS,Highland,0.09150061000406669
ILLINOIS,Hickory Hills,0.1521077792264233
ILLINOIS,Herscher,0.06657789613848203
ILLINOIS,Herrin,0.33390277993477246
ILLINOIS,Hazel Crest,0.44675552951516045
ILLINOIS,Hawthorn Woods,0.02311871459946827
ILLINOIS,Havana,1.0634762379528082
ILLINOIS,Harwood Heights,0.39341917024320455
ILLINOIS,Earlville,0.06297229219143577
ILLINOIS,Hartford,0.2232142857142857
ILLINOIS,Harrisburg,0.6611761976568844
ILLINOIS,Hanover Park,0.07957770763150215
ILLINOIS,Hampton,0.056915196357427436
ILLINOIS,Hampshire,0.1556420233463035
ILLINOIS,Hamel,0.36900369003690037
ILLINOIS,Hainesville,0.11114198388441232
ILLINOIS,Gurnee,0.13117764732889517
ILLINOIS,Greenville,0.07832080200501253
ILLINOIS,Greenup,0.2018842530282638
ILLINOIS,Greenfield,0.6116207951070336
ILLINOIS,Grayville,0.4478566858605247
ILLINOIS,Hodgkins,0.37174721189591076
ILLINOIS,Hoffman Estates,0.1271891204383133
ILLINOIS,Homer Glen,0.02436746131665516
ILLINOIS,Homewood,0.18586373533004089
ILLINOIS,Lebanon,0.07047216349541931
ILLINOIS,La Salle,0.055574080248971876
ILLINOIS,Lansing,0.37722161770039897
ILLINOIS,Lanark,0.0758150113722517
ILLINOIS,Lake Zurich,0.03988035892323031
ILLINOIS,Lakewood,0.024962556165751375
ILLINOIS,Lake Villa,0.057971014492753624
ILLINOIS,Lakemoor,0.016644474034620507
ILLINOIS,Lake in the Hills,0.06594703411891291
ILLINOIS,Lake Forest,0.04089143324473523
ILLINOIS,Lake Bluff,0.01783803068141277
ILLINOIS,La Grange Park,0.04524886877828054
ILLINOIS,Grayslake,0.06225159220418522
ILLINOIS,La Grange,0.06483402489626555
ILLINOIS,Kincaid,0.3633720930232558
ILLINOIS,Kewanee,0.4457772734640947
ILLINOIS,Kankakee,0.9121830550401978
ILLINOIS,Justice,0.03154076644062451
ILLINOIS,Joliet,0.5069015558030441
ILLINOIS,Jerseyville,0.402046783625731
ILLINOIS,Jacksonville,0.41249263406010606
ILLINOIS,Itasca,0.07974481658692185
ILLINOIS,Island Lake,0.08673026886383348
ILLINOIS,Indian Head Park,0.026723677177979688
ILLINOIS,Huntley,0.014363172824877014
ILLINOIS,Hoopeston,0.7332540626238605
ILLINOIS,Lacon,0.17371163867979156
ILLINOIS,Grant Park,0.08110300081103002
ILLINOIS,Harvard,0.2089749230092389
ILLINOIS,Grafton,0.4746835443037975
ILLINOIS,Findlay,0.1564945226917058
ILLINOIS,Farmington,0.5366726296958855
ILLINOIS,Fairview Heights,0.2504887585532747
ILLINOIS,Fairfield,0.16125781092521668
ILLINOIS,Fairbury,0.1943364797334814
ILLINOIS,Evergreen Park,0.32191069574247144
ILLINOIS,Evanston,0.1553067646224695
ILLINOIS,Eureka,0.47384382107657314
ILLINOIS,Elwood,0.1329198050509526
ILLINOIS,El Paso,1.1005135730007336
ILLINOIS,Elmwood Park,0.26876162910895185
ILLINOIS,Elmwood,0.09896091044037605
ILLINOIS,Granite City,0.8228853964329861
ILLINOIS,Elk Grove Village,0.0926755429242223
ILLINOIS,Elgin,0.19890823462252036
ILLINOIS,Eldorado,0.17761989342806395
ILLINOIS,Elburn,0.016758840288252055
ILLINOIS,Effingham,0.5449376085926394
ILLINOIS,Edwardsville,0.06387990577713898
ILLINOIS,Edinburg,0.2964426877470355
ILLINOIS,East St. Louis,1.0199033375195037
ILLINOIS,East Peoria,0.3117484635254298
ILLINOIS,East Hazel Crest,0.13271400132714
ILLINOIS,East Dundee,0.061804697156983925
ILLINOIS,East Dubuque,0.3819223424570337
ILLINOIS,Flora,0.12345679012345678
ILLINOIS,Flossmoor,0.15199218325914668
ILLINOIS,Elmhurst,0.07469534968094416
ILLINOIS,Forest View,0.5925925925925926
ILLINOIS,Forest Park,0.4360148245040331
ILLINOIS,Goodfield,0.1002004008016032
ILLINOIS,Godley,0.26455026455026454
ILLINOIS,Glenwood,0.1710961560396943
ILLINOIS,Glenview,0.10508396208570647
ILLINOIS,Glen Ellyn,0.07157683773530886
ILLINOIS,Glendale Heights,0.08264950705472578
ILLINOIS,Glen Carbon,0.03086896125945362
ILLINOIS,Gilman,0.060024009603841535
ILLINOIS,Gillespie,0.7426541814659348
ILLINOIS,Gilberts,0.01210800339024095
ILLINOIS,Gifford,0.09090909090909091
ILLINOIS,Gibson City,0.15229972586049345
ILLINOIS,Glencoe,0.022504782266231572
ILLINOIS,Georgetown,0.592823712948518
ILLINOIS,Fox Lake,0.1912594434350196
ILLINOIS,Fox River Grove,0.04338394793926247
ILLINOIS,Frankfort,0.0826787928896238
ILLINOIS,Franklin Park,0.23105100028176953
ILLINOIS,Freeport,0.2107836937734497
ILLINOIS,Freeburg,0.07075471698113207
ILLINOIS,Galena,0.1901743264659271
ILLINOIS,Galesburg,0.45665122435473193
ILLINOIS,Geneva,0.0730426843186487
ILLINOIS,Genoa,0.1535213970447131
ILLINOIS,Fulton,0.15015015015015015
INDIANA,Noblesville,0.04956092121362306
INDIANA,Merrillville,0.14399262757746803
INDIANA,New Whiteland,0.04806151874399231
INDIANA,New Haven,0.2970735098919158
INDIANA,Munster,0.09816169908977333
INDIANA,Marion,0.3701175033238708
INDIANA,Lafayette,0.4849486808569264
INDIANA,Ligonier,0.022878059940517045
INDIANA,Lawrence,0.3600906295517074
INDIANA,La Porte,0.538108271095236
INDIANA,Kokomo,0.6776730918834817
INDIANA,Plainfield,0.14157487895347848
INDIANA,Loogootee,0.25763709974236293
INDIANA,Plymouth,0.13168557536466774
INDIANA,Whitestown,0.22426095820591233
INDIANA,Porter,0.16594067620825553
INDIANA,Portland,0.1977261492832427
INDIANA,Rensselaer,0.2061855670103093
INDIANA,Sellersburg,0.05587216448765225
INDIANA,Seymour,0.20560653929090816
INDIANA,South Bend,1.3311229694734366
INDIANA,Speedway,0.3114243566628422
INDIANA,St. John,0.021647364433380237
INDIANA,Tipton,0.17737485218762317
INDIANA,Westfield,0.03702675182819587
INDIANA,West Lafayette,0.06510151767913089
INDIANA,Westville,0.21356113187399892
INDIANA,Zionsville,0.014477017734346724
INDIANA,Jeffersonville,0.23887852817299834
INDIANA,Portage,0.19836956521739132
INDIANA,Jasper,0.3071213769275066
INDIANA,Shelbyville,0.7540543332300382
INDIANA,Highland,0.0855085508550855
INDIANA,Anderson,0.440809486511594
INDIANA,Bedford,0.21098636123879133
INDIANA,Bluffton,0.08880994671403197
INDIANA,Brownsburg,0.14812071838548418
INDIANA,Chesterton,0.0646133965108766
INDIANA,Clarksville,0.545538603791031
INDIANA,Clinton,0.8934269304403318
INDIANA,Columbia City,0.13039226339237206
INDIANA,Hobart,0.1398852223816356
INDIANA,Columbus,0.13960951011648018
INDIANA,Crawfordsville,0.40282597917699553
INDIANA,Crown Point,0.023071091921821957
INDIANA,Cumberland,0.1866304716661011
INDIANA,East Chicago,0.7251867085182379
INDIANA,Carmel,0.0314504969178513
INDIANA,Ellettsville,0.14856633486851878
INDIANA,Edinburgh,0.6318082788671024
INDIANA,Hartford City,0.2624212736179146
INDIANA,Hammond,0.4188774085450991
INDIANA,Griffith,0.06893526352071191
INDIANA,Greenwood,0.16221549576065689
INDIANA,Greenfield,0.09210526315789473
INDIANA,Hagerstown,0.6586826347305389
INDIANA,Franklin,0.3694532877412255
INDIANA,Fort Wayne,0.3615898071768523
INDIANA,Fishers,0.053399786400854396
INDIANA,Fairmount,0.32679738562091504
INDIANA,Evansville,0.6125743415463042
INDIANA,Gary,0.5543133343152088
INDIANA,Elwood,0.2864303616183316
IOWA,Oelwein,0.3058103975535168
IOWA,Onawa,0.39826212889210716
IOWA,Osage,0.11305822498586772
IOWA,Osceola,0.45941807044410415
IOWA,Ottumwa,0.5472067951649787
IOWA,Pella,0.09676795045480936
IOWA,Norwalk,0.03369556060988965
IOWA,Perry,0.2695054574855141
IOWA,Oskaloosa,0.47306176084099866
IOWA,North Liberty,0.34850144379169573
IOWA,Marion,0.16743819560720968
IOWA,Muscatine,0.1972883348025018
IOWA,Mount Pleasant,0.13715853240370326
IOWA,Monticello,0.1539250897896357
IOWA,Missouri Valley,0.4982752012265236
IOWA,Mason City,0.6524317912218268
IOWA,Marshalltown,0.38886008443818976
IOWA,Maquoketa,0.2511721366376423
IOWA,Manchester,0.20169423154497781
IOWA,Le Mars,0.2395687762028349
IOWA,Polk City,0.01994813484939158
IOWA,Nevada,0.41518386714116245
IOWA,Postville,0.1937046004842615
IOWA,Washington,0.6561859193438141
IOWA,Red Oak,0.6241724985814262
IOWA,Windsor Heights,0.26552287581699346
IOWA,Williamsburg,0.12662234884457108
IOWA,West Burlington,0.5551700208188758
IOWA,Webster City,0.41644976574700676
IOWA,Waverly,0.4319230391675665
IOWA,Waukon,0.27367268746579093
IOWA,Waukee,0.06184291898577613
IOWA,Waterloo,0.45184058591615844
IOWA,Lansing,0.10626992561105207
IOWA,Vinton,0.1970831690973591
IOWA,Urbandale,0.06286342920006287
IOWA,Tama,0.7692307692307693
IOWA,Story City,0.20820939916716238
IOWA,Storm Lake,0.3930968360498561
IOWA,Spirit Lake,0.5885815185403178
IOWA,Spencer,0.06359011627906977
IOWA,Sioux City,0.44450381957517093
IOWA,Sioux Center,0.03902185223725286
IOWA,Shenandoah,0.14406256431364478
IOWA,Sergeant Bluff,0.18025235329461245
IOWA,Sac City,0.09727626459143969
IOWA,Prairie City,0.0576036866359447
IOWA,Lake City,0.4851425106124924
IOWA,Mount Vernon,0.04495392222971454
IOWA,Jefferson,0.07276255154014068
IOWA,Council Bluffs,0.7897223957582457
IOWA,Coralville,0.3131381892443839
IOWA,Clive,0.040450736781277086
IOWA,Clinton,0.3082219197822432
IOWA,Clear Lake,0.41032428855062875
IOWA,Clarion,0.07328691828508611
IOWA,Clarinda,0.4484304932735426
IOWA,Charles City,0.109080992637033
IOWA,Centerville,0.23813885326982964
IOWA,Carroll,0.09207161125319693
IOWA,Carlisle,0.16151361329026304
IOWA,Boone,0.28920308483290486
IOWA,Bloomfield,0.14814814814814814
IOWA,Bettendorf,0.12441847884885861
IOWA,Audubon,0.3186404673393521
IOWA,Atlantic,0.33773411114522567
IOWA,Ames,0.19783988158916715
IOWA,Algona,0.3879549233327175
IOWA,Albia,0.37583892617449666
IOWA,Adel,0.2141744548286604
IOWA,Johnston,0.12770829663554695
IOWA,Creston,0.3340184994861254
IOWA,Davenport,0.5947730291429019
IOWA,Cedar Rapids,0.2574492377263874
IOWA,Denison,0.22578728461081404
IOWA,Iowa Falls,0.21973631642029562
IOWA,Decorah,0.11953778722273874
IOWA,Iowa City,0.21579015376663652
IOWA,Indianola,0.7083461656914074
IOWA,Independence,0.36148537627341437
IOWA,Hiawatha,0.37629350893697083
IOWA,Hawarden,0.3227107704719645
IOWA,Harlan,0.14595496246872394
IOWA,Grinnell,0.4178720668595307
IOWA,Glenwood,0.48862995677504234
IOWA,Fort Madison,0.663972286374134
IOWA,Hampton,0.09507962918944615
IOWA,Fort Dodge,0.42130730405039
IOWA,Des Moines,0.7120485017217378
IOWA,Dubuque,0.189743501285081
IOWA,Dyersville,0.11778563015312131
IOWA,Eldridge,0.028686173264486515
IOWA,Emmetsburg,0.2167434299647792
IOWA,DeWitt,0.15524936929943722
IOWA,Evansdale,0.37831021437578816
IOWA,Forest City,0.1734390485629336
IOWA,Estherville,0.1604564093421287
KANSAS,McPherson,0.18362662586074982
KANSAS,Olathe,0.20513400909663226
KANSAS,Newton,0.4867090977162112
KANSAS,Norton,0.2178649237472767
KANSAS,Neodesha,0.3058103975535168
KANSAS,Mulvane,0.2325220895985119
KANSAS,Mission Hills,0.027870680044593088
KANSAS,Minneapolis,0.15625
KANSAS,Merriam,0.38403143699205144
KANSAS,Meade,0.38809831824062097
KANSAS,McLouth,0.11918951132300357
KANSAS,Junction City,0.9990420145066375
KANSAS,Maize,0.1654259718775848
KANSAS,Lyndon,0.4921259842519685
KANSAS,Louisburg,0.1323918799646955
KANSAS,Lindsborg,0.03059039461609055
KANSAS,Lenexa,0.15469416785206258
KANSAS,Leawood,0.054205180874129864
KANSAS,Larned,0.4011767852366943
KANSAS,Lansing,0.26553812961579953
KANSAS,Kingman,0.3479471120389701
KANSAS,Iola,0.43684710351377015
KANSAS,Osage City,0.6768792304951906
KANSAS,Marion,0.05649717514124294
KANSAS,Osawatomie,0.30624263839811544
KANSAS,Wellington,0.3767212262925435
KANSAS,Oswego,0.05945303210463733
KANSAS,Inman,0.37678975131876413
KANSAS,Wichita,1.1410479901558654
KANSAS,Wellsville,0.22284122562674097
KANSAS,Wamego,0.2911813643926789
KANSAS,Valley Center,0.08134490238611713
KANSAS,Ulysses,0.2627430373095113
KANSAS,Topeka,0.7122677171620707
KANSAS,Tonganoxie,0.07154355213736362
KANSAS,St. Marys,0.03793626707132018
KANSAS,Sterling,0.13673655423883319
KANSAS,Shawnee,0.21266968325791857
KANSAS,Winfield,0.2744739249771272
KANSAS,Seneca,0.3401360544217687
KANSAS,Scott City,0.21058173203474598
KANSAS,Salina,0.45740545880129707
KANSAS,Russell,0.40404040404040403
KANSAS,Rose Hill,0.15117157974300832
KANSAS,Pratt,0.2724795640326975
KANSAS,Prairie Village,0.12884307801670516
KANSAS,Pittsburg,0.4512098373661245
KANSAS,Peabody,0.273224043715847
KANSAS,Park City,0.23139220979560357
KANSAS,Paola,0.2290345313601128
KANSAS,Ottawa,0.2291138204729564
KANSAS,Sedgwick,0.24464831804281345
KANSAS,Independence,0.9885842061904201
KANSAS,Dodge City,0.47228527495057476
KANSAS,Horton,0.1786777843954735
KANSAS,Columbus,0.13149243918474687
KANSAS,Colony,0.24390243902439024
KANSAS,Colby,0.2639019792648445
KANSAS,Coffeyville,0.6479481641468683
KANSAS,Clearwater,0.1568627450980392
KANSAS,Clay Center,0.5828687278256462
KANSAS,Cherryvale,0.23507287259050302
KANSAS,Cheney,0.09170105456212746
KANSAS,Burlington,0.35363457760314343
KANSAS,Bonner Springs,0.25477707006369427
KANSAS,Beloit,0.21534320323014802
KANSAS,Belleville,0.05327650506126798
KANSAS,Bel Aire,0.13330101793504603
KANSAS,Baxter Springs,0.15357051446122344
KANSAS,Augusta,0.3106920934218984
KANSAS,Atwood,0.4983388704318937
KANSAS,Attica,0.7194244604316548
KANSAS,Atchison,0.39014178323341897
KANSAS,Arma,0.35038542396636296
KANSAS,Arkansas City,0.5547021676053934
KANSAS,Anthony,0.3844305622296973
KANSAS,Abilene,0.16038492381716118
KANSAS,Hutchinson,0.3784224975884841
KANSAS,Concordia,0.8156606851549755
KANSAS,Derby,0.09995202302894611
KANSAS,Basehor,0.01558117793705204
KANSAS,El Dorado,0.13179316226064036
KANSAS,Holton,0.15436863229391787
KANSAS,Edwardsville,0.48834628190899
KANSAS,Hoisington,0.2413515687851971
KANSAS,Hillsboro,0.07107320540156362
KANSAS,Highland,0.40040040040040037
KANSAS,Hiawatha,0.25649246553382493
KANSAS,Herington,0.30742204655248134
KANSAS,Hays,0.26801952713697713
KANSAS,Haven,0.08410428931875526
KANSAS,Halstead,0.049554013875123884
KANSAS,Grandview Plaza,1.1516314779270633
KANSAS,Goodland,0.3429355281207133
KANSAS,Hesston,0.16059957173447537
KANSAS,Garnett,0.21578298397040688
KANSAS,Elkhart,0.22535211267605634
KANSAS,Goddard,0.08396305625524769
KANSAS,Ellsworth,0.2681863895407308
KANSAS,Emporia,0.14547217844587224
KANSAS,Ellinwood,0.10256410256410256
KANSAS,Fort Scott,0.5045930909561392
KANSAS,Eudora,0.20268163392578734
KANSAS,Frontenac,0.2055196711685261
KANSAS,Galena,0.21067415730337077
KANSAS,Garden City,0.49039948696669056
KANSAS,Gardner,0.14395609339151558
KENTUCKY,Munfordville,0.06013229104028864
KENTUCKY,Murray,0.10232796111537479
KENTUCKY,Mount Washington,0.05385392123864018
KENTUCKY,Newport,0.2472435683260942
KENTUCKY,Muldraugh,0.2
KENTUCKY,Nicholasville,0.15069898678979093
KENTUCKY,Paducah,0.2859213917525773
KENTUCKY,Olive Hill,0.0641025641025641
KENTUCKY,Owensboro,0.22459946428868516
KENTUCKY,Owingsville,0.06385696040868455
KENTUCKY,Paintsville,0.099676052828308
KENTUCKY,Paris,0.16195971252151029
KENTUCKY,Mount Sterling,0.20475020475020475
KENTUCKY,Park Hills,0.06711409395973154
KENTUCKY,Oak Grove,0.3261312678353037
KENTUCKY,Morgantown,0.08326394671107411
KENTUCKY,Louisville Metro,0.6868975767615444
KENTUCKY,Morehead,0.0904860392967942
KENTUCKY,Pembroke,0.11198208286674133
KENTUCKY,Leitchfield,0.18972562755399883
KENTUCKY,Lexington,0.29656208789523725
KENTUCKY,Liberty,0.14197823000473261
KENTUCKY,London,0.062111801242236024
KENTUCKY,Louisa,0.21141649048625794
KENTUCKY,Ludlow,0.20022246941045607
KENTUCKY,Madisonville,0.09085564641120197
KENTUCKY,Manchester,0.2276176024279211
KENTUCKY,Marion,0.07010164738871363
KENTUCKY,Mayfield,0.4060501471931784
KENTUCKY,Maysville,0.21714285714285717
KENTUCKY,Middlesboro,0.26021901767320826
KENTUCKY,Middletown,0.07540530350634661
KENTUCKY,Monticello,0.14962593516209477
KENTUCKY,Morganfield,0.059049306170652495
KENTUCKY,Pikeville,0.27305825242718446
KENTUCKY,Vanceburg,0.07209805335255948
KENTUCKY,Prestonsburg,0.16901408450704225
KENTUCKY,St. Matthews,0.12038303693570451
KENTUCKY,Sturgis,0.055741360089186176
KENTUCKY,Taylor Mill,0.02936857562408223
KENTUCKY,Tompkinsville,0.2193944712593243
KENTUCKY,Versailles,0.0863849765258216
KENTUCKY,Villa Hills,0.08037508372404555
KENTUCKY,Stanton,0.07544322897019992
KENTUCKY,Vine Grove,0.0463821892393321
KENTUCKY,West Liberty,0.056132472635419595
KENTUCKY,Whitesburg,0.05420054200542006
KENTUCKY,Williamsburg,0.1887504718761797
KENTUCKY,Winchester,0.23649556570814298
KENTUCKY,Worthington,0.0664451827242525
KENTUCKY,Lebanon Junction,0.05068423720223011
KENTUCKY,West Buechel,0.4669260700389105
KENTUCKY,Stanford,0.05436259853220984
KENTUCKY,Springfield,0.2023608768971332
KENTUCKY,Southgate,0.10095911155981827
KENTUCKY,Princeton,0.14742014742014742
KENTUCKY,Prospect,0.020185708518368994
KENTUCKY,Raceland,0.08557980316645272
KENTUCKY,Radcliff,0.2521958431167928
KENTUCKY,Richmond,0.20571616654780842
KENTUCKY,Russell,0.1552312946289972
KENTUCKY,Russell Springs,0.303951367781155
KENTUCKY,Russellville,0.21222410865874364
KENTUCKY,Salyersville,0.29205607476635514
KENTUCKY,Scottsville,0.17699115044247787
KENTUCKY,Shelbyville,0.12703405722581815
KENTUCKY,Shepherdsville,0.17578905313623652
KENTUCKY,Shively,0.34080151467339853
KENTUCKY,Simpsonville,0.20373514431239387
KENTUCKY,Somerset,0.3038458199496484
KENTUCKY,Pineville,0.11344299489506524
KENTUCKY,Lebanon,0.2099370188943317
KENTUCKY,Beaver Dam,0.027777777777777776
KENTUCKY,Lancaster,0.20714655618850336
KENTUCKY,Carrollton,0.07859575582918522
KENTUCKY,Catlettsburg,0.11454753722794961
KENTUCKY,Cave City,0.12239902080783352
KENTUCKY,Central City,0.15717778553964373
KENTUCKY,Clinton,0.16012810248198558
KENTUCKY,Cold Spring,0.04609002919035182
KENTUCKY,Carlisle,0.1023541453428864
KENTUCKY,Columbia,0.0861141011840689
KENTUCKY,Covington,0.46592317224287483
KENTUCKY,Cynthiana,0.09442870632672333
KENTUCKY,Danville,0.15409233686955492
KENTUCKY,Dawson Springs,0.0759589821496392
KENTUCKY,Dayton,0.09046499004885108
KENTUCKY,Edgewood,0.045719510801234424
KENTUCKY,Corbin,0.12405237767057202
KENTUCKY,Elizabethtown,0.16127439686666886
KENTUCKY,Cadiz,0.18705574261129815
KENTUCKY,Brodhead,0.08460236886632826
KENTUCKY,Alexandria,0.07222451506397028
KENTUCKY,Ashland,0.29176144792799924
KENTUCKY,Auburn,0.07267441860465117
KENTUCKY,Audubon Park,0.06648936170212766
KENTUCKY,Augusta,0.0881057268722467
KENTUCKY,Barbourville,0.2588996763754045
KENTUCKY,Burnside,0.11049723756906078
KENTUCKY,Bardstown,0.11330160888284614
KENTUCKY,Lawrenceburg,0.034668053388802224
KENTUCKY,Bellevue,0.10436597669159853
KENTUCKY,Benton,0.08966599417171038
KENTUCKY,Berea,0.1182033096926714
KENTUCKY,Bowling Green,0.29155356399098054
KENTUCKY,Brandenburg,0.10337698139214334
KENTUCKY,Beattyville,0.25125628140703515
KENTUCKY,Elkton,0.04728132387706856
KENTUCKY,Campbellsville,0.2524373259052925
KENTUCKY,Eminence,0.03855050115651503
KENTUCKY,Harlan,0.3981420039814201
KENTUCKY,Harrodsburg,0.10577036079445293
KENTUCKY,Hazard,0.28351559335763465
KENTUCKY,Henderson,0.22913141567963902
KENTUCKY,Highland Heights,0.07028394714647175
KENTUCKY,Hodgenville,0.1234949058351343
KENTUCKY,Hopkinsville,0.29130927334520146
KENTUCKY,Horse Cave,0.041631973355537054
KENTUCKY,Independence,0.045548509162257805
KENTUCKY,Irvine,0.08669267446900737
KENTUCKY,Irvington,0.16849199663016007
KENTUCKY,Jeffersontown,0.11065500624665359
KENTUCKY,La Grange,0.11013215859030838
KENTUCKY,Lakeside Park-Crestview Hills,0.04961958319550116
KENTUCKY,Elsmere,0.10377032168799724
KENTUCKY,Hardinsburg,0.08525149190110827
KENTUCKY,Greenville,0.11837121212121213
KENTUCKY,Hillview,0.08662696264212236
KENTUCKY,Greensburg,0.09583133684714902
KENTUCKY,Falmouth,0.19147917663954045
KENTUCKY,Flatwoods,0.0142025280499929
KENTUCKY,Flemingsburg,0.07140307033202428
KENTUCKY,Florence,0.16743789576229906
KENTUCKY,Fort Mitchell,0.08482792050412022
KENTUCKY,Fort Thomas,0.030513853289393385
KENTUCKY,Fort Wright,0.06963788300835655
KENTUCKY,Erlanger,0.06921612735767434
KENTUCKY,Franklin,0.23240371845949537
KENTUCKY,Fulton,0.27972027972027974
KENTUCKY,Georgetown,0.11678915285136444
KENTUCKY,Glasgow,0.17962003454231434
KENTUCKY,Graymoor-Devondale,0.03360215053763441
KENTUCKY,Grayson,0.1274534794799898
KENTUCKY,Frankfort,0.29217617141002056
LOUISIANA,Port Vincent,0.2663115845539281
LOUISIANA,Port Allen,0.6680161943319839
LOUISIANA,Ponchatoula,1.0430596416154052
LOUISIANA,Pineville,0.7993829324731786
LOUISIANA,Pearl River,0.7221588749524895
LOUISIANA,Opelousas,2.454981618792448
LOUISIANA,Oil City,0.10204081632653061
LOUISIANA,Minden,0.8761682242990654
LOUISIANA,Natchitoches,0.9973516650701527
LOUISIANA,Monroe,1.765592929250618
LOUISIANA,Marksville,2.216427640156454
LOUISIANA,Mandeville,0.14597356256589084
LOUISIANA,Lutcher,0.12531328320802004
LOUISIANA,Leesville,0.9791703756453622
LOUISIANA,Rayne,0.2472799208704253
LOUISIANA,New Orleans,1.144745980968218
LOUISIANA,Ruston,0.38378183131659743
LOUISIANA,Zachary,0.43866955411183295
LOUISIANA,Shreveport,0.7795005225106102
LOUISIANA,Lake Charles,0.5245576822933204
LOUISIANA,Youngsville,0.09320905459387484
LOUISIANA,Winnfield,0.5572324123519852
LOUISIANA,Westwego,0.23767082590612004
LOUISIANA,West Monroe,0.9149797570850202
LOUISIANA,Westlake,0.06049606775559589
LOUISIANA,Welsh,0.6146281499692685
LOUISIANA,Scott,0.13753581661891118
LOUISIANA,Walker,0.5241423125794155
LOUISIANA,Ville Platte,0.12804097311139565
LOUISIANA,Vidalia,0.41332988891759237
LOUISIANA,Thibodaux,0.5552889559196545
LOUISIANA,Tallulah,0.522310102969706
LOUISIANA,Sulphur,0.32673267326732675
LOUISIANA,Springhill,0.39649415692821366
LOUISIANA,Slidell,0.27009507346586
LOUISIANA,Vinton,0.5165603160133698
LOUISIANA,Lake Arthur,0.25197984161267095
LOUISIANA,Greensburg,0.45941807044410415
LOUISIANA,Krotz Springs,0.6622516556291391
LOUISIANA,Church Point,0.8815551537070525
LOUISIANA,Carencro,0.36220304676680515
LOUISIANA,Brusly,0.40189989039093904
LOUISIANA,Broussard,0.24643819792067773
LOUISIANA,Breaux Bridge,0.5098943790214884
LOUISIANA,Bossier City,0.7908000695208852
LOUISIANA,Bogalusa,1.2584538994949064
LOUISIANA,Bernice,0.37243947858473
LOUISIANA,Baton Rouge,0.9363329828505131
LOUISIANA,Bastrop,1.0043324143363528
LOUISIANA,Baker,0.3851963746223565
LOUISIANA,Alexandria,1.5698048466652368
LOUISIANA,Addis,0.15660344527579606
LOUISIANA,Abbeville,0.8318234228298468
LOUISIANA,Lafayette,0.5240974316068638
LOUISIANA,Crowley,1.251881784327708
LOUISIANA,Cullen,0.18709073900841908
LOUISIANA,Berwick,0.09057971014492754
LOUISIANA,Eunice,0.5131300935707818
LOUISIANA,Kinder,0.41876046901172526
LOUISIANA,Erath,0.3399708596406022
LOUISIANA,Kenner,0.22354582689451336
LOUISIANA,Kaplan,0.7166853303471445
LOUISIANA,Jena,0.08902077151335311
LOUISIANA,Independence,1.353461738677772
LOUISIANA,Houma,0.6377589942327058
LOUISIANA,Harahan,0.1290600129060013
LOUISIANA,Iowa,0.33721643163703247
LOUISIANA,Gretna,0.6712166506853179
LOUISIANA,Greenwood,0.2546959567016874
LOUISIANA,Gramercy,0.12095554883580284
LOUISIANA,Gonzales,0.5575868372943328
LOUISIANA,French Settlement,0.08460236886632826
LOUISIANA,Farmerville,0.5100671140939597
LOUISIANA,Franklinton,1.1699016219090668
MAINE,Oxford,0.0975609756097561
MAINE,Paris,0.11737089201877934
MAINE,Phippsburg,0.04426737494466578
MAINE,Portland,0.2422582683800295
MAINE,Richmond,0.05813953488372093
MAINE,Presque Isle,0.25790535994617625
MAINE,Orono,0.06528632717776534
MAINE,Rockland,0.05611672278338946
MAINE,Pittsfield,0.025006251562890724
MAINE,Old Town,0.10791852151625524
MAINE,Millinocket,0.02357934449422306
